"org.eclipse.jetty:jetty-websocket",9,"org.scalatra:scalatra-socketio_2.8.2.RC1"|"org.scalatra:scalatra-socketio_2.9.1.RC4"|"org.mortbay.jetty:jetty-hightide"|"org.cometd.java:cometd-websocket-jetty"|"org.scalatra:scalatra-socketio_2.8.1"|"org.semispace.comet:semispace-comet-app"|"org.scalatra:scalatra-socketio_2.9.0"|"org.scalatra:scalatra-socketio_2.9.0-1"|"org.scalatra:scalatra-socketio_2.9.1"|
"org.apache:poi",1,"org.springmodules:spring-modules-lucene"|
"org.ow2.frascati.factory:frascati-af-runtime",4,"org.ow2.scarbo.service:service-bonita4-servlet"|"org.ow2.petals:petals-se-sca"|"org.ow2.frascati.factory:frascati-factory-plugin"|"org.ow2.scarbo.runtime:frascati-service-provider"|
"org.pustefixframework.samples:pustefix-i18n-lang-fr",1,"org.pustefixframework.samples:pustefix-i18n-tenant-ca"|
"org.apache.karaf:org.apache.karaf.main",1,"org.apache.karaf:apache-karaf"|
"org.apache.wink:wink-json4j",1,"org.opencoweb:admin-jar"|
"org.ow2.mind:idl-backend",1,"org.ow2.mind:mindc"|
"org.ow2.orchestra.eclipse.birt:org.ow2.orchestra.eclipse.birt.report.model",1,"org.ow2.orchestra.eclipse.birt:org.ow2.orchestra.eclipse.birt.report.engine"|
"org.mortbay.jetty:jsp-2.1-jetty",3,"org.mortbay.jetty:jetty-maven-plugin"|"org.mortbay.jetty.example:jetty-extra-example-webapp"|"org.semispace:semispace-google-app"|
"com.conwet.silbops:silbops-api-xjsp",1,"org.ow2.jasmine.probe:jprobe-outer-silbops"|
"wicket:wicket-auth-roles",1,"wicket:wicket-auth-roles-examples"|
"org.ow2.jonas:jonas-version",4,"org.ow2.jonas:jonas-genic"|"org.ow2.jonas:jonas-webservices-axis-core"|"org.ow2.jonas:jonas-services-datasource-core"|"org.ow2.jonas:jonas-generators-wsgen"|
"org.ow2.jasmine.monitoring:jasmine-eos-autonomous-server",1,"org.ow2.jasmine.monitoring:jasmine-eos-war"|
"org.apache.felix:org.osgi.compendium",9,"org.ow2.bundles:ow2-bundles-externals-cxf-2.1"|"org.ow2.bundles:ow2-bundles-externals-cxf"|"org.kasource:ka-event-osgi"|"org.ow2.jasmine.jade:jade-core"|"org.ow2.bundles:ow2-bundles-externals-jaxrs-1.0"|"org.ow2.jonas.camel:camel-osgi-package"|"org.ow2.jonas.camel:camel-trace-example-test"|"org.ow2.bundles:ow2-bundles-externals-commons-modeler"|"org.ow2.jonas:jonas-web-container-tomcat-6.0-with-http-service"|
"org.ow2.jasmine.monitoring:alarm-snmp-jar",2,"org.ow2.jasmine.monitoring:alarm-snmp-rar"|"org.ow2.jasmine.monitoring:jasmine-notification-ejb"|
"jotm:jotm-carol",1,"activemq:activemq-optional"|
"org.jvnet.ogc:csw-v_2_0_0-schema",1,"org.jvnet.ogc:csw-common"|
"com.caucho:hessian",6,"org.kasource:ka-spring3"|"org.springframework:spring-remoting"|"org.objectstyle.cayenne:cayenne-client-nodeps"|"org.pustefixframework.editor:pustefix-editor-webui"|"org.pustefixframework.editor:pustefix-editor-backend"|"org.kasource:ka-spring"|
"org.codehaus.xfire:xfire-all",1,"org.mule.tests:mule-tests-external-xfire"|
"org.python:jython-standalone",1,"org.wicketstuff:wicketstuff-console-engine"|
"org.ow2.cmi:cmi-ejb2",5,"org.ow2.cmi.osgi:cmi-all-standalone"|"org.ow2.cmi.osgi:cmi-core-common"|"org.ow2.cmi.osgi:cmi-core-server-ejb2-jms"|"org.ow2.cmi:cmi-all"|"org.ow2.cmi.osgi:cmi-core-server-ejb2-jgroups"|
"org.ow2.easywsdl:easy-wsdl",3,"org.ow2.easywsdl.extensions:easy-sawsdl"|"org.ow2.easywsdl.extensions:easy-wsdl4bpel"|"org.ow2.easywsdl.extensions:easy-wsdl4complexwsdl"|
"com.hp.hpl.jena:jena",3,"org.ow2.weblab.core.helpers:rdf-helper-jena"|"org.ow2.weblab.core:rdf-helper-jena"|"org.swordapp:server"|
"com.ibatis:ibatis-sqlmap",1,"org.springframework:spring-orm"|
"org.ow2.weblab.core.helpers:bean-helper-spring",7,"org.ow2.weblab.portlets:result-portlet"|"org.ow2.weblab.portlets:document-viewer-portlet"|"org.ow2.weblab.webservices:solr-engine-embedded"|"org.ow2.weblab.service:tika-normaliser"|"org.ow2.weblab.portlets:weblab-facet"|"org.ow2.weblab.service:solr-engine"|"org.ow2.weblab.portlets:advanced-search-portlet"|
"uk.ac.gate:gate-compiler-jdt",1,"uk.ac.gate:gate-core"|
"org.ow2.easybeans.osgi:easybeans-core",1,"org.ow2.jonas:jonas-ejb-easybeans"|
"org.openengsb.framework:org.openengsb.framework.api",4,"org.openengsb.framework:org.openengsb.framework.console"|"org.openengsb.framework:org.openengsb.framework.services"|"org.openengsb.framework:org.openengsb.framework.test"|"org.openengsb.examples:org.openengsb.examples.remoteclient"|
"org.ow2.jasmine.monitoring:jasmine-notification-bundle",1,"org.ow2.jasmine.monitoring:jasmine-eos-notification-actions"|
"org.apache.solr:solr-solrj",2,"org.apache.solr:solr-core"|"se.vgregion.iFeed:iFeed-core-bc-composite-svc"|
"org.apache.maven.plugins:maven-dependency-plugin",15,"org.ow2.jonas.admin:swf-server"|"org.ow2.jonas.admin:jonasadmin-flex-modules"|"org.ow2.jonas.admin:swf-cluster"|"org.ow2.jonas.admin:swf-clusterdaemon"|"org.ow2.jonas.admin:jonasadmin-flex-modules-swf-clusterdaemons"|"net.israfil.mojo:maven-flex2-plugin"|"org.ow2.jonas.admin:jar"|"org.ow2.jonas.admin:modules"|"org.ow2.jonas.admin:jonasadmin-flex-modules-swf"|"org.ow2.jonas.admin:war"|"org.objectweb.fractal.cecilia:maven-cecilia-plugin"|"org.ow2.jonas.admin:swf-domain"|"org.ow2.jonas.admin:jonasadmin-flex-modules-war"|"org.ow2.jonas.admin:swf-tree"|"org.ow2.jonas.admin:swf"|
"org.seleniumhq.webdriver:webdriver-remote-common",2,"org.seleniumhq.webdriver:webdriver-remote-server"|"org.seleniumhq.webdriver:webdriver-remote-client"|
"org.sonatype.nexus.plugins.ldap:nexus-ldap-realm-plugin",1,"org.sonatype.nexus:nexus-oss-webapp"|
"org.apache.derby:derby",15,"org.kuali.student.common:ks-common-test"|"org.logicblaze.lingo:lingo-parent"|"org.talend.esb:sam-server"|"servicemix:servicemix-core"|"org.openxri:openxri-server-logic"|"org.kuali.student.lum:ks-lum-web"|"org.logicblaze.lingo:lingo-assembly"|"org.kuali.student.core:ks-core-web"|"org.openl.rules:org.openl.rules.repository.jcr"|"org.ow2.chameleon.database:datasource-derby"|"org.jvnet.hyperjaxb2:hyperjaxb2-tests-derby"|"org.wamblee:wamblee-test-enterprise"|"org.mortbay.hightide:hightide-server-dependencies"|"org.apache.jackrabbit:jackrabbit-core"|"org.kuali.rice:rice-impl"|
"org.apache.maven.doxia:doxia-core",8,"org.jvnet.hudson.plugins:jdepend"|"org.nuiton.jrst:doxia-module-jrst"|"org.xerial.maven:doxia-aqua"|"org.nuiton:maven-nuiton-skin"|"org.apache.maven.doxia:doxia-module-twiki"|"statcvs:maven-statcvs-plugin"|"org.tautua.markdownpapers:markdownpapers-doxia-module"|"org.neo4j.maven.skins:default-skin"|
"bcel:bcel",2,"org.sonatype.tycho:maven-tycho-plugin"|"org.jibx:jibx-bind"|
"org.apache.neethi:neethi",5,"org.apache.cxf:cxf-api"|"org.apache.axis2:axis2-kernel"|"com.ebmwebsourcing.wsstar:ws-addressing-definition"|"org.apache.cxf:cxf-bundle-jaxrs"|"org.apache.cxf:cxf-bundle-minimal"|
"org.ow2.util:util-deployment-api",2,"org.ow2.util:util-deployment-impl"|"org.ow2.bundles:ow2-util-deployment-api"|
"org.ow2.jonas.admin:jonasadmin-flex-modules-swf-tree",1,"org.ow2.jonas.admin:jonasadmin-flex-modules-war"|
"org.mortbay.jetty:jetty-logback",1,"org.mortbay.jetty:jetty-webapp-logging"|
"org.picocontainer.web:picocontainer-web-struts2",1,"org.picocontainer.web:picocontainer-web-remoting"|
"org.ow2.jonas:jonas-deployment",14,"org.ow2.jonas:jonas-genic"|"org.ow2.jonas:jonas-server"|"org.ow2.jonas:jonas-generators-raconfig"|"org.ow2.jonas:jonas-webservices-axis-core"|"org.ow2.jonas:jonas-ant-tasks"|"org.ow2.jonas:jonas-ejb-2.1-ant"|"org.ow2.jonas:jonas-resource-core"|"org.ow2.jonas:jonas-web-container-base-core"|"org.ow2.jonas:jonas-cluster-daemon-core"|"org.ow2.jonas:jonas-web-container-base"|"org.ow2.jonas:jonas-sec-interceptors-iiop"|"org.ow2.jonas:jonas-client-core"|"org.ow2.jonas:jonas-ear-core"|"org.ow2.jonas:jonas-generators-wsgen"|
"jetty:jasper-runtime",1,"servicemix:servicemix-core"|
"org.apache.camel:camel-restlet",1,"se.vgregion.commons-util:commons-util-core-bc-composite-svc-camel"|
"org.ow2.petals:petals-rmi-server",1,"org.ow2.petals:petals-rmi-proxyclient"|
"org.eclipse.core:org.eclipse.core.resources",2,"org.openl.rules:org.openl.rules.eclipse.ui"|"org.openl.rules:org.openl.rules.eclipse.ui.wizard"|
"org.sonatype.spice:model-builder",1,"org.apache.maven:maven-project-builder"|
"org.exoplatform.core:exo.core.component.xml-processing",1,"org.exoplatform.ws:exo.ws.rest.ext"|
"reference:xdoclet-plugin-plugin",1,"xdoclet-plugins:reference"|
"plexus:plexus-i18n",3,"plexus:plexus-site-renderer"|"plexus:plexus-security"|"plexus:plexus-formica-web"|
"org.netbeans.api:org-openide-dialogs",1,"org.netbeans.api:org-netbeans-modules-options-api"|
"org.prevayler.spikes:prevayler-mirror",1,"org.prevayler:prevayler-factory"|
"org.wicketstuff:minis",1,"org.wicketstuff:jquery"|
"org.eclipse.mylyn.wikitext:wikitext.textile",13,"org.scala-tools.testing:specs"|"org.scala-tools:vscaladoc"|"org.scala-tools.testing:specs_2.8.2"|"org.scala-tools.testing:specs_2.8.0.Beta1-RC8"|"org.scala-tools.testing:specs_2.8.1_java_1.5"|"org.scala-tools.testing:specs_2.8.0.Beta1-RC7"|"org.scala-tools.testing:specs_2.8.1.RC2"|"org.scala-tools.testing:specs_2.8.1.RC1"|"org.scala-tools.testing:specs_2.8.0.Beta1"|"org.scala-tools.testing:specs_2.8.1.RC3"|"org.scala-tools.testing:specs_2.7.7"|"org.scala-tools.testing:specs_2.7.5"|"org.scala-tools.testing:specs-2.8.0.Beta1-RC6"|
"org.jvnet.ogc:sld-v_0_7_1-schema",1,"org.jvnet.ogc:sld-common"|
"org.jvnet.ogc:context-v_1_1_0-schema",1,"org.jvnet.ogc:context-common"|
"org.objectweb.fractal.fractaladl:task-framework",5,"org.objectweb.fractal.bf:fractal-bf-adl"|"org.objectweb.petals:petals-fdf"|"org.objectweb.fractal.bf:adl"|"org.objectweb.dream.dreamadl:dream-adl"|"org.objectweb.fractal.fractaladl:fractal-adl"|
"com.sun.jersey:jersey-client",5,"org.springframework.data:spring-data-neo4j-rest"|"org.jvnet.ws.wadl:wadl-core"|"org.sonatype.spice:jersey-ahc-client"|"org.mule.modules:mule-module-jersey"|"se.vgregion.commons-util:commons-util-core-bc-composite-svc-pivotaltracker"|
"cglib:cglib-nodep",58,"org.semispace:semispace-persistence"|"org.nakedobjects:headlessviewer-viewer"|"org.springmodules:spring-modules-xt"|"org.mule.modules:mule-module-annotations"|"org.ow2.easybeans.osgi:easybeans-modules-persistence-hibernate-3.5"|"org.jmock:jmock-legacy"|"org.ow2.easybeans.osgi:easybeans-modules-persistence-hibernate-3.4"|"org.springmodules:spring-modules-jcr"|"org.springmodules:spring-modules-db4o"|"org.mortbay.jetty:jetty-wadi-session-manager"|"org.ow2.easybeans.osgi:easybeans-core-for-jonas-hibernate"|"se.vgregion.cs-iframe:cs-iframe-core-composite-types"|"org.springmodules:spring-modules-lucene"|"org.ow2.wildcat:wildcat-core"|"org.seleniumhq.selenium:selenium-remote-client"|"org.ow2.bonita:bonita-client"|"com.thoughtworks.xstream:xstream"|"org.nakedobjects.plugins:headless-viewer"|"org.ow2.dragon:dragon-aop"|"org.springframework.flex:spring-flex-core"|"se.vgregion.oppna-program-account-activation:oppna-program-account-activation-core-bc-composite-svc-camel"|"se.vgregion.oppna-program-account-activation:oppna-program-account-activation-core-bc-module-intsvc"|"org.springframework.amqp:spring-erlang"|"se.vgregion.vertikala-prioriteringar:vertikala-prioriteringar-core-bc-composite-types"|"org.scala-tools.testing:specs_2.7.7"|"org.nakedobjects:headless-viewer"|"org.scala-tools.testing:specs_2.7.5"|"org.openl.rules:org.openl.rules.ruleservice.lib"|"org.jvnet.hudson:xstream"|"org.springframework.amqp:spring-rabbit"|"org.pustefixframework.webservices:pustefix-webservices-core"|"org.xeustechnologies:jcl"|"org.kuali.student.common:ks-hibernate"|"com.googlecode.lambdaj:lambdaj"|"org.springmodules:spring-modules-cache"|"geronimo:geronimo-kernel"|"org.ow2.bonita:bonita-server"|"org.ow2.easybeans:easybeans-jpa-hibernate-dependency"|"org.springmodules:spring-modules-jbpm30"|"org.springmodules:spring-modules-jsr94"|"org.springmodules:spring-modules-jbpm31"|"org.xeustechnologies:jcl-spring"|"org.mule.transports:mule-transport-jbpm"|"net.sf.gwt-widget:gwt-sl"|"org.nakedobjects.plugins:headless-junit"|"org.nakedobjects.plugins:hibernate-persistor"|"org.springframework.batch:spring-batch-samples"|"org.springmodules:spring-modules-javaspaces"|"org.seleniumhq.selenium:selenium-remote-driver"|"wicket:wicket-spring"|"se.vgregion.iFeed:iFeed-core-bc-composite-types"|"ws.antonov.config:config-protobuf-spring-java"|"org.kuali.student.common:ks-eclipselink"|"org.nakedobjects.plugins:hibernate-hibernate"|"se.vgregion.tyck-till:tyck-till-core-bc-composite-types"|"org.openl.rules:org.openl.rules"|"org.springframework.javaconfig:spring-javaconfig"|"ru.frostman.web:webjavin-test"|
"org.ow2.util:util-plan-fetcher-impl-obr",1,"org.ow2.bundles:util-plan-fetcher-impl-obr"|
"org.objectweb.fractal.bf.connectors:fractal-bf-connectors-json-rpc",2,"org.ow2.frascati:frascati-binding-jsonrpc"|"org.ow2.frascati:frascati-explorer-core"|
"org.ow2.jonas:jonas-jmx",2,"org.ow2.jonas:jonas-resource"|"org.ow2.jonas:jonas-jms"|
"org.ow2.jonas:jonas-db-h2-ant",1,"org.ow2.jonas.assemblies.profiles:jonas-full"|
"org.sonatype.nexus:nexus-app",4,"org.sonatype.nexus:nexus-indexer-lucene-app"|"org.sonatype.nexus:nexus-plugin-test-api"|"org.sonatype.nexus:nexus-webapp-compile"|"org.sonatype.nexus:nexus-rest-api"|
"rhino:js",21,"org.mule.distributions:mule-scripting-pack"|"org.objectweb.celtix:celtix-js"|"org.pustefixframework:pustefix-sample1"|"org.pustefixframework:pustefix-samplebank"|"org.seleniumhq.selenium:selenium-xlator"|"org.objectledge.maven.plugins:jsc-maven-plugin"|"org.pustefixframework:pustefix-testsuite"|"org.picocontainer.script:picocontainer-script-rhino"|"org.kohsuke.httpunit:httpunit"|"org.sat4j:org.sat4j.csp"|"com.yahoo.platform.yui:yuicompressor"|"ro.isdc.wro4j:wro4j-extensions"|"org.nanocontainer:nanocontainer-rhino"|"htmlunit:htmlunit"|"org.springmodules:spring-modules-validation"|"org.tinyjee.dim:doxia-include-macro"|"tv.bodil:maven-testlol-plugin"|"org.springmodules:springmodules-validation"|"org.ow2.frascati:frascati-implementation-script-javascript"|"org.ow2.orchestra.eclipse.birt:org.ow2.orchestra.eclipse.birt.core"|"org.objectledge.maven.plugins:ckpackager-maven-plugin"|
"de.schlichtherle.io:truezip",2,"org.sonatype.gshell.commands:gshell-vfs"|"org.ow2.frascati:frascati-explorer-core"|
"org.objectweb.fractal.mind.compiler:adl-backend",2,"org.objectweb.fractal.mind.compiler:mindc"|"org.objectweb.mind:mindoc"|
"org.sonatype.nexus:nexus-api",4,"org.sonatype.spice.inject:guice-nexus-scanners"|"org.sonatype.nexus:nexus-webapp-compile"|"org.sonatype.nexus:nexus-plugin-api"|"org.sonatype.nexus:nexus-configuration"|
"org.apache.maven.scm:maven-scm-provider-hg",3,"org.apache.maven.scm:maven-scm-providers-standard"|"org.apache.maven.scm:maven-scm-client"|"org.sonatype.plugins:app-lifecycle-maven-plugin"|
"org.xml-cml:euclid",2,"org.xml-cml:jumbo-testutil"|"org.xml-cml:jumbo-inchi"|
"org.eclipse.equinox.http:servlet",1,"org.wymiwyg:jetty-osgi-httpservice"|
"org.ops4j.pax.exam:pax-exam-container-rbc-client",4,"org.ops4j.pax.exam:pax-exam-container-paxrunner"|"org.ops4j.pax.exam:pax-exam-container-remote"|"org.ops4j.pax.exam:pax-exam-container-default"|"org.openengsb.labs.paxexam.karaf:paxexam-karaf-container"|
"org.apache.maven.shared:maven-plugin-testing-harness",1,"org.apache.maven.shared:maven-common-artifact-filters"|
"org.springframework.ws:spring-ws-core",4,"org.springframework.ws:spring-ws-support"|"org.springframework.integration:spring-integration-ws"|"org.springframework.ws:spring-ws-core-tiger"|"org.springframework.ws:spring-ws-test"|
"org.terracotta.modules:tim-pipes",2,"org.yestech:yespublish"|"org.yestech:yesnotify"|
"org.jboss.resteasy:resteasy-jaxrs",2,"org.jboss.resteasy:resteasy-spring"|"org.tynamo:tapestry-resteasy"|
"com.uwyn:jhighlight",2,"org.vectomatic:lib-gwt-svg-samples"|"org.jvnet.hudson.plugins:nsiqcollector"|
"org.mule.modules:mule-module-ognl",4,"org.mule.tools:mule-tools-schemadocs"|"org.mule.modules:mule-modules-all"|"org.ow2.jasmine.monitoring:eventswitch-core"|"org.ow2.jasmine.monitoring:eventswitch-core-bundle"|
"com.servlets:cos",1,"org.springframework:spring-support"|
"com.sun.localizer:comresrcgen",1,"org.jvnet.ws.wadl:wadl-core"|
"org.jboss.tattletale:tattletale",1,"org.sonatype.plugins:tattletale-maven-plugin"|
"org.ow2.easybeans:easybeans-uberjar-toplink-essentials",1,"org.ow2.easybeans:ow2-easybeans-standalone-uberjar"|
"org.neo4j:neo4j-udc",2,"org.neo4j:neo4j-community"|"org.neo4j:neo4j"|
"org.apache.poi:ooxml-schemas",2,"org.openl.rules:org.openl.lib.poi.dev"|"org.openl.rules:org.openl.rules"|
"org.mortbay.jetty:jetty-security",1,"org.mortbay.jetty:jetty-webapp"|
"drools:drools-io",1,"org.springmodules:spring-modules-jsr94"|
"org.ow2.jonas.autostart:unzip",3,"org.ow2.jonas.autostart:builder"|"org.ow2.jonas.autostart:starter"|"org.ow2.jonas.autostart:starter-full"|
"org.objectweb.fractal.fractalexplorer.examples:helloworld",1,"org.objectweb.fractal.bf.examples:fractal-bf-examples-fcexplorer"|
"org.objectweb.util.misc:ow-misc",3,"org.objectweb.petals:petals-fdf"|"org.objectweb.apollon:apollon-runtime"|"org.objectweb.apollon:apollon"|
"org.ow2.util:util-plan-monitor-impl",1,"org.ow2.bundles:util-plan-monitor"|
"org.apache.maven.wagon:wagon-ssh",1,"org.apache.maven:maven-core"|
"org.mule.examples:mule-example-stockquote",2,"org.mule.examples:mule-examples-all"|"org.mule.examples:mule-example-webapp"|
"org.milyn.edi.unedifact:d94a-mapping",1,"org.milyn.edi.unedifact:d94a-binding"|
"org.codehaus.plexus:plexus-compiler-manager",4,"org.ops4j:maven-pax-plugin"|"org.sonatype.tycho:maven-osgi-compiler-plugin"|"net.israfil.mojo:maven-flex2-plugin"|"org.kohsuke.stapler:maven-stapler-plugin"|
"org.sonatype.pmaven:pmaven-clojure",1,"org.sonatype.pmaven:pmaven-cli"|
"javax.validation:validation-api",9,"se.vgregion.cs-iframe:cs-iframe-core-composite-types"|"org.springjutsu:validation"|"org.wicketstuff:wicketstuff-jsr303"|"org.vectomatic:lib-gwt-svg-samples"|"org.xwiki.commons:xwiki-commons-properties"|"org.wicketstuff:jsr303"|"org.springframework.data:spring-data-neo4j"|"org.wicketstuff:jsr303-examples"|"org.codehaus.mojo:gwt-maven-plugin"|
"org.sonatype.nexus.plugins:nexus-indexer-lucene-plugin",2,"org.sonatype.nexus:nexus-test-harness-launcher"|"org.sonatype.nexus:nexus-oss-webapp"|
"org.apache.xbean:xbean-reflect",1,"org.ow2.jonas:jonas-webservices-axis2-core"|
"org.apache.cxf:cxf-rt-transports-local",5,"org.mule.modules:mule-module-cxf"|"org.talend.esb:sam-agent"|"org.apache.cxf:cxf-rt-javascript"|"org.mortbay.jetty.example:async-webservices-example-webapp"|"org.mule.transports:mule-transport-cxf"|
"plexus:plexus-appserver",4,"plexus:plexus-service-jetty"|"plexus:plexus-runtime-builder"|"plexus:plexus-maven-plugin"|"plexus:plexus-service-xmlrpc"|
"tomcat:jasper-runtime",12,"activemq:activemq"|"plexus:plexus-service-jetty"|"plexus:plexus-jetty"|"org.patterntesting:samples"|"org.mortbay.jetty:jsp-2.0"|"org.patterntesting.samples:jfs2010"|"org.kuali.student.web:ks-rice"|"org.patterntesting.samples:misc"|"org.openwfe:openwfe-webserver"|"org.mortbay.jetty:maven-jetty6-plugin"|"org.mortbay.jetty:jsp"|"org.patterntesting.samples:intro"|
"org.ow2.util:util-ant-tasks",5,"org.ow2.jonas.assemblies.profiles:jonas-full"|"org.ow2.easybeans:easybeans-ee-war"|"org.ow2.easybeans:easybeans-ee-ra"|"org.ow2.jonas.assemblies.profiles:micro-jonas"|"org.ow2.jonas.assemblies:profiles"|
"eviware:soapui-xmlbeans",1,"org.ow2.jonas.admin:jonasadmin-kerneos-modules-webservices-server"|
"org.swinglabs:swingx-core",5,"org.nuiton.jaxx:jaxx-widgets"|"org.swixml:swixml-contrib"|"org.nuiton.jaxx:jaxx-demo"|"org.nuiton.jaxx:jaxx-runtime"|"org.swixml:swingx"|
"org.ow2.orchestra.eclipse.core:org.ow2.orchestra.eclipse.core.runtime",1,"org.ow2.orchestra.eclipse.birt:org.ow2.orchestra.eclipse.birt.core"|
"org.ow2.frascati:frascati-metamodel-tuscany",2,"org.ow2.frascati:frascati-binding-http"|"org.ow2.frascati:frascati-implementation-resource"|
"qdox:qdox",14,"org.picocontainer:picocontainer-booter"|"xbean:xbean-spring"|"servicemix:servicemix-core"|"org.xbean:xbean-spring"|"org.testng:testng-jdk14"|"plexus:plexus-cdc"|"org.codehaus.plexus:plexus-cdc"|"org.jvnet.jax-ws-commons.spring:maven-xbean-plugin"|"vdoclet:vdoclet"|"org.kohsuke.stapler:maven-stapler-plugin"|"org.nanocontainer:nanocontainer-booter"|"commons-attributes:commons-attributes-api"|"xdoclet:maven-xdoclet2-plugin"|"xdoclet-plugins:maven-xdoclet2-plugin"|
"org.eclipse:text",1,"org.eclipse.jface:text"|
"org.sonatype.flexmojos:flexmojos-tester",1,"org.sonatype.flexmojos:flexmojos-maven-plugin"|
"com.sun.jersey:jersey-json",7,"org.sonatype.restsimple:restsimple-client"|"org.mortbay.jetty:jetty-jmx-ws"|"org.sonatype.spice:jersey-ahc-client"|"org.mule.modules:mule-module-jersey"|"org.sonatype.restsimple:acceptance-test"|"org.sonatype.restsimple:restsimple-jaxrs"|"org.sonatype.restsimple:restsimple-tests-common"|
"org.ow2.jonas:jonas-web-container-jetty-6.1-ant",1,"org.ow2.jonas.assemblies.profiles:jonas-full"|
"org.zkoss.zkforge.el:zcommons-el",1,"org.zkoss.common:zcommon"|
"org.nakedobjects.examples:expenses-fixture",4,"org.nakedobjects:distribution-tarball"|"org.nakedobjects.examples:expenses-distserver"|"org.nakedobjects.examples:expenses-webapp"|"org.nakedobjects.examples:expenses-distclient"|
"org.objectweb.jonas:jonas-deployment",7,"org.objectweb.jonas:jonas-domain"|"org.objectweb.jonas:deployment-test"|"org.objectweb.jonas:jonas-generators-raconfig"|"org.objectweb.jonas:jonas-client"|"org.objectweb.jonas:jonas-webservices-axis"|"org.objectweb.jonas:jonas-server"|"org.objectweb.jonas:jonas-cluster-daemon"|
"org.apache.maven.wagon:wagon-provider-api",16,"org.jvnet.wagon-svn:wagon-svn"|"org.apache.maven:maven-compat"|"org.sonatype.nexus:nexus-indexer"|"org.kuali.maven.wagons:maven-s3-wagon"|"plexus:plexus-container-artifact"|"org.apache.maven.shared:maven-shared-io"|"org.apache.maven:maven-core"|"plexus:plexus-runtime-builder"|"org.apache.maven:maven-ant-tasks"|"org.mod4j.patched:wagon-ftp"|"org.sonatype.maven:wagon-ahc"|"org.ops4j.pax.url:pax-url-aether"|"org.apache.maven:maven-artifact-manager"|"org.kuali.maven:kuali-wagon-s3"|"org.kathrynhuxtable.maven.wagon:wagon-gitsite"|"org.jvnet.hudson.plugins:maven-dependency-update-trigger"|
"org.ow2.jonas:jonas-jsf-mojarra-1.2-ant",1,"org.ow2.jonas.assemblies.profiles:jonas-full"|
"org.mule.transports:mule-transport-email",8,"org.mule.tools:mule-tools-schemadocs"|"org.mule.examples:mule-example-bookstore-admin-webapp"|"org.mule.examples:mule-example-geomail"|"org.mule.examples:mule-example-bookstore"|"org.mule.modules:mule-module-jca"|"org.ow2.jasmine.monitoring:eventswitch-core"|"org.ow2.jasmine.monitoring:eventswitch-core-bundle"|"org.mule.transports:mule-transports-all"|
"org.ow2.bonita:bonita-api-accessor",2,"org.ow2.bonita:bonita-ant-tasks"|"org.ow2.bonita:bonita-server"|
"org.wicketstuff:wicketstuff-gmap2",1,"org.wicketstuff:gmap2-examples"|
"org.jvnet.hudson.plugins:mercurial",1,"org.jvnet.hudson.plugins:mantis"|
"org.tranql:tranql-connector-sqlserver2005-common",1,"org.tranql:tranql-connector-sqlserver2005-xa"|
"org.microemu:microemu-cldc",4,"org.microemu:microemu-jsr-120"|"org.microemu:microemu-javase-applet"|"org.microemu:microemu-midp"|"org.microemu:microemu-jsr-82"|
"org.zkoss.zk:zkspring-core",2,"org.zkoss.zk:zkspring-webflow"|"org.zkoss.zk:zkspring-security"|
"org.apache.cxf:cxf-rt-databinding-aegis",8,"org.mule.modules:mule-module-cxf"|"org.objectweb.fractal.bf.connectors:soap-cxf"|"org.objectweb.fractal.bf.connectors:fractal-bf-connectors-soap-cxf"|"org.mortbay.jetty.example:async-webservices-example-webapp"|"org.apache.cxf:cxf-rt-frontend-jaxrs"|"org.mule.transports:mule-transport-cxf"|"org.apache.cxf:cxf-tools-java2ws"|"org.kuali.rice:rice-impl"|
"org.eclipse.core:runtime",3,"org.eclipse.jface:text"|"org.eclipse.gmf.runtime:notation"|"org.openarchitectureware:oaw-dependencies"|
"com.atomikos:transactions-jdbc-deprecated",1,"org.mortbay.hightide:hightide-server-dependencies"|
"org.neodatis:neodatis-odb",1,"org.jvnet.hudson.plugins:serenity"|
"doxia:doxia-core",1,"plexus:plexus-site-renderer"|
"org.ow2.bundles:ow2-util-event-impl",3,"org.ow2.jonas:jonas-ejb-container"|"org.ow2.jonas:jonas-deployment"|"org.ow2.jonas:jonas-cmi-core"|
"org.easytesting:fest-assert",1,"net.stickycode.composite:sticky-composite-unittest"|
"org.ow2.jonas:jonas-itests-applications-connection-leaks",8,"org.ow2.jonas:jonas-itests-cargo-tomcat6"|"org.ow2.jonas:jonas-itests-cargo-security"|"org.ow2.jonas:jonas-itests-cargo-tomcat7"|"org.ow2.jonas:jonas-itests-cargo"|"org.ow2.jonas:jonas-itests-cargo-jrmp"|"org.ow2.jonas:jonas-itests-cargo-iiop"|"org.ow2.jonas:jonas-itests-cargo-irmi"|"org.ow2.jonas:jonas-itests-cargo-lmi"|
"org.cometd.java:cometd-api",3,"org.mortbay.jetty:cometd-server"|"org.mortbay.hightide:hightide-provided-apis"|"org.mortbay.jetty:cometd-jetty"|
"org.openl.rules:org.openl.rules.ruleservice.ws",1,"org.openl.rules:org.openl.rules.eclipse.site"|
"org.apache.uima:uimaj-adapter-vinci",1,"org.apache.uima:uimaj-cpe"|
